x_solution,quantile_value,is_feasible
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",566.5459366085905,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",558.2260297467088,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",558.2260297467088,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",554.4104379635,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",556.0514784326218,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",556.7947410482936,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",558.2260297467088,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",556.7947410482936,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",551.7035720703241,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",551.7035720703241,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",559.0116860890971,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",563.7396039448001,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",551.7035720703241,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",551.7035720703241,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",527.3993439371745,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",536.1849261825183,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",533.1335538883236,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",548.1351462554711,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",545.0645363346141,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",549.1032813330187,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",556.0514784326218,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",548.1351462554711,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",560.0283921753071,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",560.0283921753071,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",564.7332224960576,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",560.0283921753071,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",557.4654958736598,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",556.0514784326218,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",551.4860397113861,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",551.4662880261046,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",551.4662880261046,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",553.5180945613499,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",551.4662880261046,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",547.3749449620427,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",560.0283921753071,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",567.0943273314845,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",573.1337628929034,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",569.1982069145917,false
"-9.997516573311828e-9, -9.994139507060966e-9, 10.000000099945563, -9.994028371379934e-9, -9.995814030638607e-9, -9.992065747735267e-9, 0.02634097376016168, -9.989477815103446e-9, -9.994721402766573e-9, -9.993884219024123e-9",574.2361480423549,false
