x_solution,quantile_value,is_feasible
"9.868161455830906, 141.58649137714025, 34.26064062794372, 45.060011515632745, 66.6929379417114",112390.8019972777,false
"3.1693443491798146, 117.22623664547659, 8.436896150070307, 12.161556172780026, 27.015437392142285",71875.11963830735,false
"3.179307611612607, 122.84681570024938, 8.016336309066398, 11.422761201021105, 15.07398592981393",78266.81218877375,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
"3.228435874689941, 122.93021457852714, 8.039255344229105, 11.550551929900445, 15.089350138928891",78377.68170238542,false
